Date	            Water Level	                 Soiloisture
June 24th 2019, 11:01:30 a	0.23	1544
June 24th 2019, 11:03:30 a	0.23	1565
June 24th 2019, 11:04:29 a	0.22	1557
June 24th 2019, 11:05:30 a	0.23	1630
June 24th 2019, 11:06:29 a	0.16	1465
June 24th 2019, 11:07:30 a	0.22	1569
June 24th 2019, 11:08:29 a	0.23	1495
June 24th 2019, 11:09:30 a	0.22	1604
June 24th 2019, 11:10:29 a	0.19	1577
June 24th 2019, 11:11:30 a	0.23	1590
June 24th 2019, 11:12:29 a	0.22	1589
June 24th 2019, 11:13:30 a	0.22	1542
June 24th 2019, 11:14:29 a	0.22	1575
June 24th 2019, 11:15:30 a	0.24	1554
June 24th 2019, 11:16:29 a	0.22	1566
June 24th 2019, 11:18:29 a	0.23	1540
June 24th 2019, 11:19:30 a	0.24	1560
June 24th 2019, 11:20:29 a	0.22	1597
June 24th 2019, 11:21:33 a	0.21	1572
June 24th 2019, 11:22:29 a	0.22	1503
June 24th 2019, 11:23:30 a	0.24	1557
June 24th 2019, 11:24:29 a	0.25	1603
June 24th 2019, 11:25:33 a	0.22	1577
June 24th 2019, 11:27:33 a	0.22	1577
June 24th 2019, 11:28:30 a	0.22	1608
June 24th 2019, 11:29:34 a	0.23	1583
June 24th 2019, 11:30:30 a	0.38	1566
June 24th 2019, 11:31:33 a	0.23	1566
June 24th 2019, 11:32:30 a	0.22	1580
June 24th 2019, 11:34:31 a	0.22	1494
June 24th 2019, 11:35:34 a	0.22	1643
June 24th 2019, 11:36:30 a	0.17	1576
June 24th 2019, 11:37:31 a	0.24	1576
June 24th 2019, 11:38:30 a	0.16	1613
June 24th 2019, 11:39:33 a	0.17	1591
June 24th 2019, 11:40:30 a	0.21	1536
June 24th 2019, 11:41:33 a	0.16	1541
June 24th 2019, 11:42:30 a	0.15	1550
June 24th 2019, 11:44:31 a	0.22	1576
June 24th 2019, 11:45:34 a	0.15	1582
June 24th 2019, 11:46:31 a	0.16	1597
June 24th 2019, 11:47:34 a	0.16	1583
June 24th 2019, 11:48:30 a	0.15	1614
June 24th 2019, 11:49:34 a	0.16	1548
June 24th 2019, 11:50:30 a	0.15	1683
June 24th 2019, 11:52:31 a	0.12	1548
June 24th 2019, 11:53:31 a	0.15	1558
June 24th 2019, 11:54:30 a	0.15	1581
June 24th 2019, 11:55:31 a	0.11	1585
June 24th 2019, 11:56:30 a	0.13	1579
June 24th 2019, 11:57:34 a	0.12	1585
June 24th 2019, 11:58:31 a	0.13	1584
June 24th 2019, 11:59:34 a	0.13	1558
June 24th 2019, 12:00:31 p	0.12	1572
June 24th 2019, 12:01:34 p	0.11	1550
June 24th 2019, 12:02:31 p	0.21	1614
June 24th 2019, 12:03:34 p	0.21	1625
June 24th 2019, 12:04:31 p	0.12	1540
June 24th 2019, 12:05:35 p	0.12	1565
June 24th 2019, 12:06:31 p	0.12	1615
June 24th 2019, 12:07:35 p	0.12	1577
June 24th 2019, 12:08:31 p	0.13	1437
June 24th 2019, 12:09:35 p	0.12	1579
June 24th 2019, 12:10:31 p	0.12	1561
June 24th 2019, 12:11:35 p	0.11	1592
June 24th 2019, 12:12:31 p	0.1	1562
June 24th 2019, 12:13:34 p	0.13	1669
June 24th 2019, 12:14:31 p	0.12	1554
June 24th 2019, 12:15:35 p	0.21	1583
June 24th 2019, 12:16:31 p	0.12	1553
June 24th 2019, 12:17:35 p	0.12	1549
June 24th 2019, 12:18:31 p	0.11	1573
June 24th 2019, 12:19:32 p	0.15	1578
June 24th 2019, 12:20:31 p	0.12	1549
June 24th 2019, 12:21:35 p	0.12	1552
June 24th 2019, 12:22:31 p	0.12	1580
June 24th 2019, 12:24:31 p	0.11	1559
June 24th 2019, 12:25:32 p	0.39	1605
June 24th 2019, 12:26:31 p	0.23	1514
June 24th 2019, 12:27:35 p	0.21	1571
June 24th 2019, 12:28:32 p	0.18	1564
June 24th 2019, 12:29:35 p	0.11	1623
June 24th 2019, 12:31:35 p	0.11	1582
June 24th 2019, 12:32:32 p	0.12	1569
June 24th 2019, 12:33:33 p	0.24	1574
June 24th 2019, 12:34:32 p	0.12	1600
June 24th 2019, 12:35:33 p	0.16	1619
June 24th 2019, 12:36:32 p	0.1	1560
June 24th 2019, 12:37:33 p	0.13	1558
June 24th 2019, 12:38:32 p	0.25	1553
June 24th 2019, 12:39:36 p	0.11	1564
June 24th 2019, 12:40:32 p	0.37	1601
June 24th 2019, 12:41:36 p	0.12	1609
June 24th 2019, 12:42:32 p	0.12	1583
June 24th 2019, 12:43:33 p	0.18	1571
June 24th 2019, 12:44:33 p	0.15	1594
June 24th 2019, 12:45:35 p	0.23	1614
June 24th 2019, 12:46:32 p	0.21	1582
June 24th 2019, 12:47:36 p	0.12	1546
June 24th 2019, 12:48:32 p	0.11	1425
June 24th 2019, 12:49:37 p	0.21	1563
June 24th 2019, 12:50:32 p	0.21	1673
June 24th 2019, 12:51:33 p	0.16	1587
June 24th 2019, 12:52:33 p	0.16	1570
June 24th 2019, 12:53:36 p	0.19	1576
June 24th 2019, 12:54:33 p	0.21	1511
June 24th 2019, 12:56:33 p	0.13	1601
June 24th 2019, 12:58:33 p	0.1	1568
June 24th 2019, 12:59:37 p	0.21	1568
June 24th 2019, 1:00:33 p	0.12	1569
June 24th 2019, 1:01:34 p	0.09	1470
June 24th 2019, 1:02:33 p	0.26	1625
June 24th 2019, 1:03:37 p	0.2	1598
June 24th 2019, 1:04:33 p	0.17	1550
June 24th 2019, 1:05:37 p	0.2	1579
June 24th 2019, 1:06:33 p	0.11	1537
June 24th 2019, 1:07:36 p	0.16	1571
June 24th 2019, 1:08:33 p	0.19	1568
June 24th 2019, 1:09:34 p	0.1	1573
June 24th 2019, 1:10:33 p	0.26	1564
June 24th 2019, 1:11:34 p	0.25	1575
June 24th 2019, 1:12:34 p	0.15	1577
June 24th 2019, 1:14:33 p	0.12	1580
June 24th 2019, 1:15:34 p	0.17	1758
June 24th 2019, 1:16:34 p	0.22	1575
June 24th 2019, 1:18:34 p	0.22	1570
June 24th 2019, 1:19:38 p	0.15	1591
June 24th 2019, 1:22:37 p	0.15	1582
June 24th 2019, 1:23:37 p	0.2	1656
June 24th 2019, 1:24:37 p	0.2	1734
June 24th 2019, 1:25:37 p	0.22	1536
June 24th 2019, 1:29:37 p	0.17	1578
June 24th 2019, 1:31:37 p	0.13	1580
June 24th 2019, 1:33:39 p	0.18	1546
June 24th 2019, 1:35:39 p	0.2	1574
June 24th 2019, 1:39:39 p	0.1	1595
June 24th 2019, 1:40:39 p	0.12	1573
June 24th 2019, 1:41:39 p	0.09	1580
June 24th 2019, 1:42:39 p	0.07	1526
June 24th 2019, 1:45:39 p	0.2	1553
June 24th 2019, 1:47:39 p	0.22	1553
June 24th 2019, 1:48:40 p	0.25	1572
June 24th 2019, 1:52:41 p	0.12	1578
June 24th 2019, 1:54:39 p	0.1	1605
June 24th 2019, 1:57:39 p	0.15	1627
June 24th 2019, 2:02:40 p	0.12	1509
June 24th 2019, 2:03:40 p	0.06	1579
June 24th 2019, 2:06:41 p	0.09	1582
June 24th 2019, 2:07:41 p	0.1	1570
June 24th 2019, 2:17:44 p	0.13	1569
June 24th 2019, 2:19:44 p	0.05	1572
June 24th 2019, 2:20:42 p	0.2	1585
June 24th 2019, 3:11:19 p	0.21	1567
June 24th 2019, 4:57:11 p	0.09	1614
June 24th 2019, 5:03:13 p	0.15	1588
June 24th 2019, 5:04:13 p	0.23	1610
June 24th 2019, 5:05:12 p	0.13	1594
June 24th 2019, 5:06:13 p	0.05	1437
June 24th 2019, 5:07:12 p	0.08	1595
June 24th 2019, 5:08:12 p	0.16	1554
June 24th 2019, 5:10:12 p	0.16	1647
June 24th 2019, 5:11:13 p	0.16	1525
June 24th 2019, 5:12:15 p	0.15	1569
June 24th 2019, 5:15:14 p	0.13	1597
June 24th 2019, 5:16:13 p	0.07	1436
June 24th 2019, 5:17:13 p	0.05	1501
June 24th 2019, 5:18:13 p	0.12	1630
June 24th 2019, 5:19:13 p	0.06	1589
June 24th 2019, 5:20:13 p	0.21	1540
June 24th 2019, 5:21:13 p	0.12	1643
June 24th 2019, 5:22:13 p	0.21	1593
June 24th 2019, 5:23:13 p	0.24	1577
June 24th 2019, 5:28:15 p	0.22	1578
June 24th 2019, 5:29:15 p	0.17	1587
June 24th 2019, 5:30:15 p	0.1	1614
June 24th 2019, 5:31:15 p	0.14	1582
June 24th 2019, 5:32:15 p	0.17	1578
June 24th 2019, 5:33:15 p	0.22	1558
June 24th 2019, 5:34:15 p	0.12	1503
June 24th 2019, 5:36:16 p	0.08	1582
June 24th 2019, 5:37:15 p	0.2	1724
June 24th 2019, 5:38:15 p	0.09	1620
June 24th 2019, 5:43:15 p	0.09	1606
June 24th 2019, 5:47:16 p	0.11	1578
June 24th 2019, 5:48:16 p	0.19	1531
June 24th 2019, 5:50:17 p	0.23	1579
June 24th 2019, 5:51:15 p	0.08	1607
June 24th 2019, 5:52:16 p	0.09	1587
June 24th 2019, 5:53:16 p	0.14	1552
June 24th 2019, 5:54:16 p	0.36	1584
June 24th 2019, 5:55:16 p	0.12	1581
June 24th 2019, 5:56:16 p	0.15	1594
June 24th 2019, 5:57:16 p	0.1	1587
June 24th 2019, 5:58:17 p	0.38	1581
June 24th 2019, 6:00:16 p	0.09	1587
June 24th 2019, 6:01:16 p	0.15	1533
June 24th 2019, 6:02:16 p	0.09	1589
June 24th 2019, 6:04:16 p	0.14	1608
June 24th 2019, 6:05:16 p	0.14	1579
June 24th 2019, 6:06:16 p	0.11	1569
June 24th 2019, 6:09:16 p	0.1	1573
June 24th 2019, 6:10:16 p	0.1	1583
June 24th 2019, 6:11:16 p	0.12	1583
June 24th 2019, 6:12:17 p	0.09	1578
June 24th 2019, 6:13:16 p	0.08	1583
June 24th 2019, 6:15:16 p	0.19	1583
June 24th 2019, 6:16:16 p	0.09	1499
June 24th 2019, 6:20:16 p	0.1	1596
June 24th 2019, 6:21:16 p	0.1	1574
June 24th 2019, 6:22:16 p	0.13	1585
June 24th 2019, 6:23:16 p	0.08	1582
June 24th 2019, 6:24:16 p	0.09	1563
June 24th 2019, 6:25:16 p	0.09	1595
June 24th 2019, 6:26:16 p	0.09	1597
June 24th 2019, 6:27:16 p	0.27	1595
June 24th 2019, 6:28:16 p	0.13	1590
June 24th 2019, 6:29:16 p	0.39	1581
June 24th 2019, 6:30:17 p	0.19	1585
June 24th 2019, 6:31:16 p	0.08	1583
June 24th 2019, 6:32:16 p	0.24	1611
June 24th 2019, 6:33:16 p	0.13	1613
June 24th 2019, 6:34:16 p	0.17	1591
June 24th 2019, 6:35:16 p	0.08	1669
June 24th 2019, 6:36:16 p	0.18	1572
June 24th 2019, 6:37:16 p	0.2	1616
June 24th 2019, 6:38:16 p	0.09	1576
June 24th 2019, 6:39:15 p	0.09	1573
June 24th 2019, 6:40:16 p	0.08	1550
June 24th 2019, 6:41:16 p	0.08	1560
June 24th 2019, 6:42:16 p	0.2	1567
June 24th 2019, 6:43:16 p	0.05	1588
June 24th 2019, 6:44:16 p	0.04	1563
June 24th 2019, 6:45:16 p	0.2	1663
June 24th 2019, 6:46:16 p	0.18	1590
June 24th 2019, 6:47:16 p	0.21	1641
June 24th 2019, 6:48:16 p	0.22	1680
June 24th 2019, 6:49:16 p	0.08	1556
June 24th 2019, 6:50:16 p	0.08	1537
June 24th 2019, 6:51:16 p	0.21	1566
June 24th 2019, 6:52:16 p	0.09	1576
June 24th 2019, 6:53:16 p	0.23	1579
June 24th 2019, 6:54:16 p	0.21	1555
June 24th 2019, 6:55:16 p	0.09	1582
June 24th 2019, 6:56:16 p	0.22	1582
June 24th 2019, 6:57:16 p	0.08	1583
June 24th 2019, 6:58:16 p	0.08	1588
June 24th 2019, 6:59:16 p	0.22	1597
June 24th 2019, 7:00:16 p	0.23	1581
June 24th 2019, 7:01:16 p	0.2	1577
June 24th 2019, 7:02:16 p	0.39	1545
June 24th 2019, 7:03:16 p	0.18	1505
June 24th 2019, 7:04:16 p	0.22	1586
June 24th 2019, 7:05:16 p	0.2	1573
June 24th 2019, 7:06:16 p	0.13	1552
June 24th 2019, 7:07:16 p	0.21	1582
June 24th 2019, 7:08:16 p	0.2	1575
June 24th 2019, 7:09:16 p	0.19	1583
June 24th 2019, 7:10:16 p	0.22	1617
June 24th 2019, 7:11:17 p	0.19	1588
June 24th 2019, 7:12:16 p	0.22	1526
June 24th 2019, 7:13:16 p	0.23	1576
June 24th 2019, 7:14:16 p	0.22	1583
June 24th 2019, 7:15:16 p	0.24	1578
June 24th 2019, 7:16:17 p	0.24	1588
June 24th 2019, 7:17:16 p	0.2	1586
June 24th 2019, 7:18:16 p	0.09	1602
June 24th 2019, 7:19:17 p	0.2	1610
June 24th 2019, 7:20:16 p	0.2	1557
June 24th 2019, 7:21:16 p	0.24	1573
June 24th 2019, 7:22:16 p	0.2	1594
June 24th 2019, 7:23:16 p	0.2	1624
June 24th 2019, 7:24:17 p	0.19	1572
June 24th 2019, 7:25:16 p	0.2	1590
June 24th 2019, 7:26:16 p	0.19	1546
June 24th 2019, 7:27:16 p	0.2	1588
June 24th 2019, 7:28:16 p	0.22	1589
June 24th 2019, 7:29:16 p	0.2	1575
June 24th 2019, 7:30:16 p	0.23	1519
June 24th 2019, 7:31:17 p	0.12	1543
June 24th 2019, 7:32:16 p	0.21	1610
June 24th 2019, 7:33:17 p	0.23	1578
June 24th 2019, 7:34:16 p	0.1	1593
June 24th 2019, 7:35:16 p	0.08	1621
June 24th 2019, 7:36:17 p	0.21	1663
June 24th 2019, 7:37:17 p	0.09	1584
June 24th 2019, 7:38:16 p	0.22	1572
June 24th 2019, 7:39:16 p	0.12	1563
June 24th 2019, 7:40:16 p	0.09	1569
June 24th 2019, 7:41:17 p	0.25	1593
June 24th 2019, 7:42:16 p	0.15	1709
June 24th 2019, 7:43:17 p	0.17	1458
June 24th 2019, 7:44:16 p	0.23	1588
June 24th 2019, 7:45:18 p	0.23	1592
June 24th 2019, 7:46:16 p	0.13	1562
June 24th 2019, 7:47:17 p	0.38	1587
June 24th 2019, 7:48:17 p	0.1	1602
June 24th 2019, 7:49:17 p	0.1	1575
June 24th 2019, 7:50:17 p	0.21	1583
June 24th 2019, 7:51:18 p	0.19	1579
June 24th 2019, 7:52:16 p	0.2	1595
June 24th 2019, 7:53:17 p	0.07	1563
June 24th 2019, 7:54:17 p	0.2	1580
June 24th 2019, 7:55:18 p	0.22	1588
June 24th 2019, 7:56:17 p	0.19	1579
June 24th 2019, 7:57:17 p	0.23	1667
June 24th 2019, 7:58:17 p	0.23	1590
June 24th 2019, 7:59:17 p	0.15	1590
June 24th 2019, 8:00:17 p	0.18	1577
June 24th 2019, 8:01:18 p	0.22	1569
June 24th 2019, 8:02:17 p	0.16	1575
June 24th 2019, 8:03:17 p	0.19	1578
June 24th 2019, 8:04:17 p	0.23	1450
June 24th 2019, 8:05:17 p	0.23	1549
June 24th 2019, 8:06:18 p	0.39	1548
June 24th 2019, 8:07:17 p	0.07	1595
June 24th 2019, 8:08:18 p	0.07	1578
June 24th 2019, 8:09:17 p	0.08	1577
June 24th 2019, 8:10:17 p	0.09	1562
June 24th 2019, 8:11:17 p	0.09	1593
June 24th 2019, 8:12:18 p	0.18	1576
June 24th 2019, 8:13:17 p	0.19	1632
June 24th 2019, 8:14:18 p	0.24	1580
June 24th 2019, 8:15:19 p	0.23	1583
June 24th 2019, 8:16:18 p	0.09	1545
June 24th 2019, 8:17:17 p	0.08	1572
June 24th 2019, 8:18:19 p	0.23	1583
June 24th 2019, 8:19:17 p	0.23	1613
June 24th 2019, 8:20:17 p	0.23	1563
June 24th 2019, 8:21:18 p	0.08	1605
June 24th 2019, 8:22:18 p	0.02	1547
June 24th 2019, 8:23:17 p	0.37	1558
June 24th 2019, 8:24:18 p	0.15	1618
June 24th 2019, 8:25:18 p	0.19	1573
June 24th 2019, 8:26:18 p	0.08	1596
June 24th 2019, 8:27:18 p	0.09	1572
June 24th 2019, 8:28:18 p	0.16	1559
June 24th 2019, 8:29:18 p	0.14	1551
June 24th 2019, 8:30:19 p	0.08	1645
June 24th 2019, 8:31:18 p	0.23	1562
June 24th 2019, 8:32:18 p	0.08	1595
June 24th 2019, 8:33:19 p	0.27	1586
June 24th 2019, 8:34:18 p	0.09	1585
June 24th 2019, 8:35:18 p	0.25	1588
June 24th 2019, 8:36:18 p	0.09	1572
June 24th 2019, 8:37:18 p	0.15	1608
June 24th 2019, 8:38:18 p	0.22	1548
June 24th 2019, 8:39:18 p	0.12	1580
June 24th 2019, 8:42:19 p	0.07	1594
June 24th 2019, 8:43:19 p	0.09	1578
June 24th 2019, 8:44:19 p	0.27	1563
June 24th 2019, 8:45:19 p	0.27	1583
June 24th 2019, 8:46:19 p	0.27	1605
June 24th 2019, 8:47:19 p	0.27	1555
June 24th 2019, 8:48:19 p	0.19	1520
June 24th 2019, 8:49:20 p	0.08	1585
June 24th 2019, 8:50:18 p	0.22	1589
June 24th 2019, 8:51:19 p	0.27	1643
June 24th 2019, 8:52:19 p	0.23	1580
June 24th 2019, 8:53:19 p	0.28	1540
June 24th 2019, 8:54:19 p	0.27	1583
June 24th 2019, 8:55:19 p	0.18	1613
June 24th 2019, 8:56:19 p	0.13	1617
June 24th 2019, 8:57:19 p	0.27	1568
June 24th 2019, 8:58:19 p	0.28	1584
June 24th 2019, 8:59:19 p	0.19	1579
June 24th 2019, 9:00:19 p	0.27	1547
June 24th 2019, 9:01:19 p	0.27	1569
June 24th 2019, 9:02:19 p	0.27	1467
June 24th 2019, 9:03:20 p	0.08	1564
June 24th 2019, 9:04:20 p	0.09	1605
June 24th 2019, 9:05:19 p	0.29	1581
June 24th 2019, 9:06:20 p	0.27	1559
June 24th 2019, 9:07:19 p	0.2	1589
June 24th 2019, 9:08:20 p	0.27	1526
June 24th 2019, 9:09:19 p	0.09	1576
June 24th 2019, 9:10:20 p	0.09	1579
June 24th 2019, 9:11:19 p	0.27	1588
June 24th 2019, 9:12:21 p	0.18	1697
June 24th 2019, 9:14:20 p	0.09	1628
June 24th 2019, 9:15:20 p	0.16	1585
June 24th 2019, 9:16:20 p	0.23	1576
June 24th 2019, 9:17:20 p	0.24	1585
June 24th 2019, 9:18:19 p	0.21	1592
June 24th 2019, 9:19:19 p	0.2	1612
June 24th 2019, 9:20:20 p	0.2	1546
June 24th 2019, 9:21:20 p	0.08	1570
June 24th 2019, 9:22:20 p	0.04	1620
June 24th 2019, 9:23:19 p	0.19	1571
June 24th 2019, 9:24:19 p	0.22	1565
June 24th 2019, 9:25:20 p	0.2	1591
June 24th 2019, 9:26:20 p	0.2	1469
June 24th 2019, 9:27:20 p	0.21	1562
June 24th 2019, 9:28:20 p	0.2	1569
June 24th 2019, 9:29:20 p	0.23	1574
June 24th 2019, 9:30:20 p	0.25	1591
June 24th 2019, 9:31:20 p	0.26	1544
June 24th 2019, 9:32:20 p	0.09	1643
June 24th 2019, 9:33:20 p	0.2	1578
June 24th 2019, 9:34:20 p	0.09	1610
June 24th 2019, 9:35:20 p	0.21	1578
June 24th 2019, 9:36:20 p	0.22	1609
June 24th 2019, 9:37:20 p	0.22	1592
June 24th 2019, 9:38:20 p	0.14	1622
June 24th 2019, 9:39:21 p	0.21	1546
June 24th 2019, 9:40:20 p	0.1	1590
June 24th 2019, 9:41:21 p	0.14	1576
June 24th 2019, 9:42:21 p	0.21	1587
June 24th 2019, 9:43:20 p	0.08	1595
June 24th 2019, 9:44:20 p	0.09	1679
June 24th 2019, 9:45:21 p	0.1	1579
June 24th 2019, 9:46:21 p	0.23	1602
June 24th 2019, 9:47:21 p	0.14	1638
June 24th 2019, 9:48:22 p	0.21	1577
June 24th 2019, 9:49:21 p	0.08	1579
June 24th 2019, 9:50:20 p	0.22	1585
June 24th 2019, 9:51:20 p	0.22	1458
June 24th 2019, 9:52:21 p	0.1	1546
June 24th 2019, 9:53:21 p	0.24	1608
June 24th 2019, 9:54:21 p	0.09	1532
June 24th 2019, 9:55:21 p	0.22	1583
June 24th 2019, 9:56:21 p	0.22	1580
June 24th 2019, 9:57:21 p	0.24	1630
June 24th 2019, 9:58:21 p	0.16	1560
June 24th 2019, 10:00:21 p	0.27	1609
June 24th 2019, 10:01:21 p	0.2	1548
June 24th 2019, 10:02:21 p	0.05	1546
June 24th 2019, 10:03:21 p	0.22	1579
June 24th 2019, 10:04:22 p	0.36	1589
June 24th 2019, 10:05:21 p	0.37	1624
June 24th 2019, 10:06:21 p	0.39	1581
June 24th 2019, 10:07:21 p	0.38	1557
June 24th 2019, 10:08:21 p	0.27	1529
June 24th 2019, 10:09:22 p	0.25	1575
June 24th 2019, 10:10:22 p	0.26	1563
June 24th 2019, 10:11:22 p	0.25	1580
June 24th 2019, 10:12:21 p	0.25	1648
June 24th 2019, 10:13:22 p	0.26	1569
June 24th 2019, 10:14:21 p	0.13	1567
June 24th 2019, 10:15:22 p	0.21	1472
June 24th 2019, 10:17:21 p	0.22	1583

June 24th 2019, 10:18:22 p	0.22	1579
June 24th 2019, 10:19:22 p	0.25	1521
June 24th 2019, 10:20:22 p	0.08	1572
June 24th 2019, 10:21:22 p	0.09	1575
June 24th 2019, 10:22:22 p	0.26	1586
June 24th 2019, 10:23:22 p	0.26	1583
June 24th 2019, 10:24:22 p	0.21	1572
June 24th 2019, 10:25:22 p	0.27	1569
June 24th 2019, 10:26:26 p	0.48	1535
June 24th 2019, 10:27:22 p	0.25	1584
June 24th 2019, 10:28:22 p	0.26	1603
June 24th 2019, 10:29:23 p	0.18	1556
June 24th 2019, 10:30:22 p	0.26	1585
June 24th 2019, 10:31:22 p	0.25	1582
June 24th 2019, 10:32:23 p	0.24	1557
June 24th 2019, 10:33:22 p	0.21	1577
June 24th 2019, 10:34:22 p	0.16	1513
June 24th 2019, 10:35:22 p	0.25	1601
June 24th 2019, 10:36:22 p	0.26	1564
June 24th 2019, 10:37:23 p	0.25	1564
June 24th 2019, 10:38:22 p	0.25	1585
June 24th 2019, 10:39:23 p	0.23	1600
June 24th 2019, 10:40:23 p	0.23	1591
June 24th 2019, 10:41:22 p	0.24	1576
June 24th 2019, 10:42:22 p	0.25	1592
June 24th 2019, 10:43:23 p	0.24	1589
June 24th 2019, 10:44:22 p	0.26	1583
June 24th 2019, 10:45:22 p	0.25	1562
June 24th 2019, 10:46:22 p	0.25	1575
June 24th 2019, 10:47:23 p	0.26	1585
June 24th 2019, 10:48:22 p	0.23	1658
June 24th 2019, 10:49:24 p	0.24	1576
June 24th 2019, 10:50:23 p	0.18	1561
June 24th 2019, 10:51:23 p	0.24	1562
June 24th 2019, 10:52:22 p	0.25	1575
June 24th 2019, 10:53:24 p	0.27	1567
June 24th 2019, 10:54:22 p	0.26	1601
June 24th 2019, 10:55:23 p	0.24	1591
June 24th 2019, 10:56:23 p	0.24	1658
June 24th 2019, 10:57:24 p	0.25	1543
June 24th 2019, 10:58:23 p	0.23	1590
June 24th 2019, 10:59:23 p	0.25	1586
June 24th 2019, 11:00:23 p	0.09	1550
June 24th 2019, 11:01:23 p	0.26	1634
June 24th 2019, 11:02:23 p	0.24	1552
June 24th 2019, 11:03:23 p	0.08	1568
June 24th 2019, 11:04:23 p	0.25	1580
June 24th 2019, 11:05:23 p	0.1	1568
June 24th 2019, 11:06:23 p	0.09	1579
June 24th 2019, 11:07:24 p	0.24	1599

June 24th 2019, 11:08:23 p	0.18	1541
June 24th 2019, 11:09:24 p	0.24	1537
June 24th 2019, 11:10:23 p	0.13	1579
June 24th 2019, 11:11:23 p	0.09	1470
June 24th 2019, 11:12:24 p	0.24	1562
June 24th 2019, 11:13:24 p	0.24	1579
June 24th 2019, 11:14:24 p	0.27	1584
June 24th 2019, 11:15:24 p	0.23	1578
June 24th 2019, 11:16:24 p	0.18	1571
June 24th 2019, 11:17:24 p	0.23	1644
June 24th 2019, 11:18:24 p	0.1	1563
June 24th 2019, 11:19:24 p	0.15	1616
June 24th 2019, 11:21:24 p	0.25	1582
June 24th 2019, 11:22:25 p	0.19	1571
June 24th 2019, 11:23:25 p	0.25	1576
June 24th 2019, 11:24:24 p	0.27	1551
June 24th 2019, 11:25:24 p	0.26	1552
June 24th 2019, 11:26:24 p	0.26	1691
June 24th 2019, 11:27:24 p	0.07	1585
June 24th 2019, 11:28:24 p	0.13	1566
June 24th 2019, 11:30:24 p	0.27	1584
June 24th 2019, 11:31:25 p	0.26	1592
June 24th 2019, 11:32:24 p	0.27	1553
June 24th 2019, 11:33:24 p	0.26	1590
June 24th 2019, 11:34:25 p	0.23	1557
June 24th 2019, 11:35:24 p	0.27	1685
June 24th 2019, 11:36:25 p	0.26	1571
June 24th 2019, 11:38:24 p	0.25	1590
June 24th 2019, 11:39:24 p	0.24	1664
June 24th 2019, 11:40:25 p	0.17	1541
June 24th 2019, 11:41:25 p	0.27	1575
June 24th 2019, 11:42:24 p	0.15	1571
June 24th 2019, 11:43:24 p	0.18	1601
June 24th 2019, 11:44:24 p	0.25	1584
June 24th 2019, 11:45:26 p	0.26	1583
June 24th 2019, 11:46:24 p	0.26	1597
June 24th 2019, 11:47:26 p	0.26	1629
June 24th 2019, 11:48:26 p	0.25	1565
June 24th 2019, 11:49:25 p	0.25	1578
June 24th 2019, 11:50:24 p	0.27	1455
June 24th 2019, 11:51:24 p	0.35	1666
June 24th 2019, 11:52:25 p	0.18	1597
June 24th 2019, 11:53:25 p	0.09	1593
June 24th 2019, 11:54:25 p	0.19	1550
June 24th 2019, 11:55:25 p	0.28	1573
June 24th 2019, 11:56:26 p	0.25	1575
June 24th 2019, 11:57:25 p	0.26	1499
June 24th 2019, 11:58:25 p	0.25	1610
June 24th 2019, 11:59:25 p	0.23	1523
June 25th 2019, 12:00:25 a	0.27	1554
June 25th 2019, 12:01:25 a	0.27	1558
June 25th 2019, 12:02:25 a	0.16	1570
June 25th 2019, 12:03:25 a	0.2	1596
June 25th 2019, 12:04:25 a	0.19	1614
June 25th 2019, 12:05:25 a	0.22	1587
June 25th 2019, 12:06:26 a	0.24	1556
June 25th 2019, 12:07:25 a	0.21	1571
June 25th 2019, 12:08:26 a	0.19	1597
June 25th 2019, 12:09:25 a	0.21	1557
June 25th 2019, 12:10:26 a	0.2	1571
June 25th 2019, 12:11:26 a	0.24	1575
June 25th 2019, 12:12:26 a	0.22	1566
June 25th 2019, 12:13:25 a	0.23	1557
June 25th 2019, 12:14:26 a	0.17	1553
June 25th 2019, 12:15:25 a	0.21	1468
June 25th 2019, 12:16:25 a	0.19	1571
June 25th 2019, 12:17:25 a	0.2	1615
June 25th 2019, 12:18:25 a	0.23	1586
June 25th 2019, 12:19:26 a	0.2	1584
June 25th 2019, 12:20:27 a	0.22	1574
June 25th 2019, 12:21:25 a	0.25	1591
June 25th 2019, 12:22:26 a	0.19	1632
June 25th 2019, 12:23:26 a	0.19	1514
June 25th 2019, 12:24:26 a	0.22	1585
June 25th 2019, 12:25:26 a	0.27	1492
June 25th 2019, 12:26:26 a	0.21	1576
June 25th 2019, 12:27:26 a	0.22	1589
June 25th 2019, 12:28:26 a	0.18	1555
June 25th 2019, 12:29:26 a	0.21	1575
June 25th 2019, 12:30:26 a	0.22	1590
June 25th 2019, 12:31:27 a	0.21	1578
June 25th 2019, 12:32:26 a	0.21	1557
June 25th 2019, 12:33:27 a	0.19	1486
June 25th 2019, 12:34:26 a	0.18	1470
June 25th 2019, 12:35:27 a	0.21	1601
June 25th 2019, 12:36:26 a	0.17	1568
June 25th 2019, 12:37:28 a	0.19	1691
June 25th 2019, 12:38:26 a	0.19	1580
June 25th 2019, 12:39:26 a	0.15	1541
June 25th 2019, 12:40:26 a	0.21	1585
June 25th 2019, 12:41:27 a	0.22	1594
June 25th 2019, 12:42:26 a	0.2	1576
