Date	Water Level	Soiloisture
June 19th 2019, 10:11:37 p	0.27	1713
June 19th 2019, 10:12:37 p	0.28	1780
June 19th 2019, 10:13:36 p	0.27	1776
June 19th 2019, 10:14:37 p	0.27	1735
June 19th 2019, 10:15:37 p	0.27	1658
June 19th 2019, 10:16:36 p	0.28	1697
June 19th 2019, 10:17:39 p	0.27	1704
June 19th 2019, 10:18:36 p	0.27	1717
June 19th 2019, 10:19:38 p	0.28	1716
June 19th 2019, 10:20:39 p	0.27	1672
June 19th 2019, 10:21:36 p	0.27	1751
June 19th 2019, 10:22:37 p	0.27	1718
June 19th 2019, 10:23:38 p	0.28	1710
June 19th 2019, 10:24:37 p	0.28	1750
June 19th 2019, 10:25:37 p	0.25	1763
June 19th 2019, 10:26:37 p	0.27	1699
June 19th 2019, 10:27:37 p	0.28	1700
June 19th 2019, 10:28:38 p	0.27	1668
June 19th 2019, 10:29:37 p	0.27	1720
June 19th 2019, 10:30:37 p	0.27	1734
June 19th 2019, 10:31:37 p	0.27	1728
June 19th 2019, 10:32:37 p	0.27	1724
June 19th 2019, 10:33:37 p	0.27	1756
June 19th 2019, 10:34:38 p	0.27	1726
June 19th 2019, 10:35:40 p	0.27	1711
June 19th 2019, 10:36:37 p	0.27	1701
June 19th 2019, 10:37:37 p	0.27	1735
June 19th 2019, 10:38:38 p	0.27	1717
June 19th 2019, 10:39:37 p	0.27	1707
June 19th 2019, 10:40:38 p	0.27	1700
June 19th 2019, 10:41:38 p	0.27	1706
June 19th 2019, 10:42:37 p	0.27	1674
June 19th 2019, 10:43:38 p	0.27	1700
June 19th 2019, 10:44:37 p	0.27	1697
June 19th 2019, 10:45:38 p	0.27	1712
June 19th 2019, 10:46:37 p	0.27	1703
June 19th 2019, 10:47:39 p	0.27	1710
June 19th 2019, 10:48:37 p	0.27	1707
June 19th 2019, 10:49:38 p	0.27	1703
June 19th 2019, 10:50:38 p	-3.41	1676
June 19th 2019, 10:51:38 p	0.27	1713
June 19th 2019, 10:52:38 p	0.27	1679
June 19th 2019, 10:53:38 p	0.27	1705
June 19th 2019, 10:54:38 p	0.27	1692
June 19th 2019, 10:55:38 p	0.27	1701
June 19th 2019, 10:56:38 p	0.27	1710
June 19th 2019, 10:57:38 p	0.27	1696
June 19th 2019, 10:58:38 p	0.27	1715
June 19th 2019, 10:59:38 p	0.27	1713
June 19th 2019, 11:00:38 p	0.27	1700
June 19th 2019, 11:01:38 p	0.27	1721
June 19th 2019, 11:02:38 p	0.27	1726
June 19th 2019, 11:03:38 p	0.27	1709
June 19th 2019, 11:04:38 p	0.27	1712
June 19th 2019, 11:05:38 p	0.27	1704
June 19th 2019, 11:06:38 p	0.27	1726
June 19th 2019, 11:07:39 p	0.27	1740
June 19th 2019, 11:08:40 p	0.27	1712
June 19th 2019, 11:09:38 p	0.27	1707
June 19th 2019, 11:10:39 p	0.27	1660
June 19th 2019, 11:11:39 p	0.27	1710
June 19th 2019, 11:12:38 p	0.27	1686
June 19th 2019, 11:13:38 p	0.27	1700
June 19th 2019, 11:14:40 p	0.27	1691
June 19th 2019, 11:15:39 p	0.27	1711
June 19th 2019, 11:16:39 p	0.27	1797
June 19th 2019, 11:17:39 p	0.27	1714
June 19th 2019, 11:18:39 p	0.27	1699
June 19th 2019, 11:19:39 p	0.27	1694
June 19th 2019, 11:20:39 p	0.27	1766
June 19th 2019, 11:21:39 p	0.26	1701
June 19th 2019, 11:22:39 p	0.27	1707
June 19th 2019, 11:23:39 p	0.27	1725
June 19th 2019, 11:24:39 p	0.27	1694
June 19th 2019, 11:25:39 p	0.27	1697
June 19th 2019, 11:26:39 p	0.27	1707
June 19th 2019, 11:27:40 p	0.26	1719
June 19th 2019, 11:28:39 p	0.27	1710
June 19th 2019, 11:29:39 p	0.27	1739
June 19th 2019, 11:30:39 p	0.27	1772
June 19th 2019, 11:31:39 p	0.26	1708
June 19th 2019, 11:32:40 p	0.27	1691
June 19th 2019, 11:33:39 p	0.26	1712
June 19th 2019, 11:34:40 p	0.26	1659
June 19th 2019, 11:35:40 p	0.27	1701
June 19th 2019, 11:36:40 p	0.26	1688
June 19th 2019, 11:37:40 p	0.27	1734
June 19th 2019, 11:38:40 p	0.27	1699
June 19th 2019, 11:39:39 p	0.26	1704
June 19th 2019, 11:40:40 p	0.27	1710
June 19th 2019, 11:41:40 p	0.27	1714
June 19th 2019, 11:42:40 p	0.27	1670
June 19th 2019, 11:43:39 p	0.27	1725
June 19th 2019, 11:44:39 p	0.26	1721
June 19th 2019, 11:45:39 p	0.27	1703
June 19th 2019, 11:46:39 p	0.27	1674
June 19th 2019, 11:47:40 p	0.26	1692
June 19th 2019, 11:48:40 p	0.26	1682
June 19th 2019, 11:49:39 p	0.26	1709
June 19th 2019, 11:50:40 p	0.26	1714
June 19th 2019, 11:51:40 p	0.26	1701
June 19th 2019, 11:52:40 p	0.27	1729
June 19th 2019, 11:53:40 p	0.27	1704
June 19th 2019, 11:54:40 p	0.27	1688
June 19th 2019, 11:55:40 p	0.27	1702
June 19th 2019, 11:56:40 p	0.27	1708
June 19th 2019, 11:57:40 p	0.27	1692
June 19th 2019, 11:58:40 p	0.27	1698
June 19th 2019, 11:59:40 p	0.27	1713
June 20th 2019, 12:00:40 a	0.26	1721
June 20th 2019, 12:01:40 a	0.27	1706
June 20th 2019, 12:02:40 a	0.27	1679
June 20th 2019, 12:03:40 a	0.27	1759
June 20th 2019, 12:04:41 a	0.27	1694
June 20th 2019, 12:06:46 a	0.27	1697
June 20th 2019, 12:07:40 a	0.27	1709
June 20th 2019, 12:08:41 a	0.27	1717
June 20th 2019, 12:09:41 a	0.27	1693
June 20th 2019, 12:10:40 a	0.26	1706
June 20th 2019, 12:11:40 a	0.27	1704
June 20th 2019, 12:12:41 a	0.27	1704
June 20th 2019, 12:13:41 a	0.27	1740
June 20th 2019, 12:14:40 a	0.27	1714
June 20th 2019, 12:15:41 a	0.27	1717
June 20th 2019, 12:16:41 a	0.27	1732
June 20th 2019, 12:17:41 a	0.27	1711
June 20th 2019, 12:18:41 a	0.27	1708
June 20th 2019, 12:19:41 a	0.27	1758
June 20th 2019, 12:20:41 a	0.26	1768
June 20th 2019, 12:21:41 a	0.27	1714
June 20th 2019, 12:22:41 a	0.26	1709
June 20th 2019, 12:23:41 a	0.27	1705
June 20th 2019, 12:24:41 a	0.27	1712
June 20th 2019, 12:25:41 a	0.27	1669
June 20th 2019, 12:26:41 a	0.27	1679
June 20th 2019, 12:27:41 a	0.27	1696
June 20th 2019, 12:28:41 a	0.23	1681
June 20th 2019, 12:29:41 a	0.27	1713
June 20th 2019, 12:30:41 a	0.27	1706
June 20th 2019, 12:31:41 a	0.27	1709
June 20th 2019, 12:32:41 a	0.27	1709
June 20th 2019, 12:33:41 a	0.27	1695
June 20th 2019, 12:34:44 a	0.27	1703
June 20th 2019, 12:35:41 a	0.27	1750
June 20th 2019, 12:36:41 a	0.27	1649
June 20th 2019, 12:37:43 a	0.27	1712
June 20th 2019, 12:38:41 a	0.27	1688
June 20th 2019, 12:39:41 a	0.27	1705
June 20th 2019, 12:40:41 a	0.26	1717
June 20th 2019, 12:41:41 a	0.27	1679
June 20th 2019, 12:42:42 a	0.27	1733
June 20th 2019, 12:43:43 a	0.26	1713
June 20th 2019, 12:44:41 a	0.27	1767
June 20th 2019, 12:45:42 a	0.27	1699
June 20th 2019, 12:46:42 a	0.27	1664
June 20th 2019, 12:47:42 a	0.26	1699
June 20th 2019, 12:48:42 a	0.26	1690
June 20th 2019, 12:49:42 a	0.27	1699
June 20th 2019, 12:50:42 a	0.27	1705
June 20th 2019, 12:51:42 a	0.27	1764
June 20th 2019, 12:52:42 a	0.27	1711
June 20th 2019, 12:53:42 a	0.27	1703
June 20th 2019, 12:54:42 a	0.27	1707
June 20th 2019, 12:55:42 a	0.21	1736
June 20th 2019, 12:56:42 a	0.27	1685
June 20th 2019, 12:57:42 a	0.27	1715
June 20th 2019, 12:58:43 a	0.27	1696
June 20th 2019, 12:59:42 a	0.27	1708
June 20th 2019, 1:00:42 a	0.27	1715
June 20th 2019, 1:01:42 a	0.27	1714
June 20th 2019, 1:02:42 a	0.27	1704
June 20th 2019, 1:03:42 a	0.27	1696
June 20th 2019, 1:04:42 a	0.27	1735
June 20th 2019, 1:05:42 a	0.27	1693
June 20th 2019, 1:06:42 a	0.27	1709
June 20th 2019, 1:07:42 a	0.27	1698
June 20th 2019, 1:08:43 a	0.27	1700
June 20th 2019, 1:09:43 a	0.27	1711
June 20th 2019, 1:10:43 a	0.27	1747
June 20th 2019, 1:11:42 a	0.27	1716
June 20th 2019, 1:12:43 a	0.27	1661
June 20th 2019, 1:13:43 a	0.27	1722
June 20th 2019, 1:14:42 a	0.27	1704
June 20th 2019, 1:15:43 a	0.27	1692
June 20th 2019, 1:16:44 a	0.27	1710
June 20th 2019, 1:17:42 a	0.27	1736
June 20th 2019, 1:18:43 a	0.27	1707
June 20th 2019, 1:19:43 a	0.27	1695
June 20th 2019, 1:20:43 a	0.27	1712
June 20th 2019, 1:21:43 a	0.27	1697
June 20th 2019, 1:22:44 a	0.27	1698
June 20th 2019, 1:23:43 a	0.27	1702
June 20th 2019, 1:24:43 a	0.27	1713
June 20th 2019, 1:25:43 a	0.27	1762
June 20th 2019, 1:26:43 a	0.27	1744
June 20th 2019, 1:27:43 a	0.27	1694
June 20th 2019, 1:28:44 a	0.27	1705
June 20th 2019, 1:29:44 a	0.28	1710
June 20th 2019, 1:30:44 a	0.27	1693
June 20th 2019, 1:31:43 a	0.28	1714
June 20th 2019, 1:32:44 a	0.27	1696
June 20th 2019, 1:33:44 a	0.26	1701
June 20th 2019, 1:34:43 a	0.28	1706
June 20th 2019, 1:35:43 a	0.27	1729
June 20th 2019, 1:36:43 a	0.28	1706
June 20th 2019, 1:37:43 a	0.26	1683
June 20th 2019, 1:38:44 a	0.28	1703
June 20th 2019, 1:39:43 a	0.27	1700
June 20th 2019, 1:40:43 a	0.27	1700
June 20th 2019, 1:41:44 a	0.28	1729
June 20th 2019, 1:43:55 a	0.25	1761
June 20th 2019, 1:44:43 a	0.27	1700
June 20th 2019, 1:45:44 a	0.28	1731
June 20th 2019, 1:46:44 a	0.27	1710
June 20th 2019, 1:47:44 a	0.27	1706
June 20th 2019, 1:48:44 a	0.27	1706
June 20th 2019, 1:49:44 a	0.27	1714
June 20th 2019, 1:50:44 a	0.27	1734
June 20th 2019, 1:51:44 a	0.27	1711
June 20th 2019, 1:52:44 a	0.27	1703
June 20th 2019, 1:53:44 a	0.27	1707
June 20th 2019, 1:54:44 a	0.28	1699
June 20th 2019, 1:55:44 a	0.28	1695
June 20th 2019, 1:56:44 a	0.28	1711
June 20th 2019, 1:57:44 a	0.28	1733
June 20th 2019, 1:58:44 a	0.28	1707
June 20th 2019, 1:59:45 a	0.27	1710
June 20th 2019, 2:00:44 a	0.27	1696
June 20th 2019, 2:01:45 a	0.28	1675
June 20th 2019, 2:02:45 a	0.26	1676
June 20th 2019, 2:03:44 a	0.27	1727
June 20th 2019, 2:04:45 a	0.27	1732
June 20th 2019, 2:05:45 a	0.27	1693
June 20th 2019, 2:06:45 a	0.27	1758
June 20th 2019, 2:07:45 a	0.28	1700
June 20th 2019, 2:08:44 a	0.28	1714
June 20th 2019, 2:09:44 a	0.27	1699
June 20th 2019, 2:10:44 a	0.28	1712
June 20th 2019, 2:11:45 a	0.28	1698
June 20th 2019, 2:12:44 a	0.28	1696
June 20th 2019, 2:13:45 a	0.28	1704
June 20th 2019, 2:14:45 a	0.27	1704
June 20th 2019, 2:15:45 a	0.27	1647
June 20th 2019, 2:16:45 a	0.28	1686
June 20th 2019, 2:17:44 a	0.28	1779
June 20th 2019, 2:18:45 a	0.28	1717
June 20th 2019, 2:19:45 a	0.27	1706
June 20th 2019, 2:20:45 a	0.28	1686
June 20th 2019, 2:21:45 a	0.27	1701
June 20th 2019, 2:22:45 a	0.27	1705
June 20th 2019, 2:23:45 a	0.28	1713
June 20th 2019, 2:24:45 a	0.28	1705
June 20th 2019, 2:25:45 a	0.28	1703
June 20th 2019, 2:26:45 a	0.28	1712
June 20th 2019, 2:27:45 a	0.27	1668
June 20th 2019, 2:28:45 a	0.27	1711
June 20th 2019, 2:29:45 a	0.28	1730
June 20th 2019, 2:30:45 a	0.28	1678
June 20th 2019, 2:31:46 a	0.27	1676
June 20th 2019, 2:32:45 a	0.28	1703
June 20th 2019, 2:33:46 a	0.26	1715
June 20th 2019, 2:34:45 a	0.27	1705
June 20th 2019, 2:35:45 a	0.26	1679
June 20th 2019, 2:36:45 a	0.28	1692
June 20th 2019, 2:37:46 a	0.27	1705
June 20th 2019, 2:38:46 a	0.27	1702
June 20th 2019, 2:39:46 a	0.28	1712
June 20th 2019, 2:40:46 a	0.27	1710
June 20th 2019, 2:41:45 a	0.27	1704
June 20th 2019, 2:42:46 a	0.28	1693
June 20th 2019, 2:43:47 a	0.27	1733
June 20th 2019, 2:44:46 a	0.28	1707
June 20th 2019, 2:45:46 a	0.28	1699
June 20th 2019, 2:46:46 a	0.28	1707
June 20th 2019, 2:47:46 a	0.27	1701
June 20th 2019, 2:48:46 a	0.28	1694
June 20th 2019, 2:49:46 a	0.28	1756
June 20th 2019, 2:50:46 a	0.28	1729
June 20th 2019, 2:51:46 a	0.28	1707
June 20th 2019, 2:52:46 a	0.28	1755
June 20th 2019, 2:53:46 a	0.28	1706
June 20th 2019, 2:54:46 a	0.28	1706
June 20th 2019, 2:55:46 a	0.28	1796
June 20th 2019, 2:56:46 a	0.28	1720
June 20th 2019, 2:57:46 a	0.28	1703
June 20th 2019, 2:58:46 a	0.27	1712
June 20th 2019, 2:59:46 a	0.28	1716
June 20th 2019, 3:00:46 a	0.28	1688
June 20th 2019, 3:01:46 a	0.28	1721
June 20th 2019, 3:02:46 a	0.28	1682
June 20th 2019, 3:03:46 a	0.28	1707
June 20th 2019, 3:04:46 a	0.27	1755
June 20th 2019, 3:05:47 a	0.28	1712
June 20th 2019, 3:06:47 a	0.28	1702
June 20th 2019, 3:07:47 a	0.28	1736
June 20th 2019, 3:08:47 a	0.28	1704
June 20th 2019, 3:09:46 a	0.28	1696
June 20th 2019, 3:10:47 a	0.28	1697
June 20th 2019, 3:11:47 a	0.28	1740
June 20th 2019, 3:12:47 a	0.28	1710
June 20th 2019, 3:13:47 a	0.28	1753
June 20th 2019, 3:14:48 a	0.28	1700
June 20th 2019, 3:15:47 a	0.28	1705
June 20th 2019, 3:16:47 a	0.28	1686
June 20th 2019, 3:17:47 a	0.28	1739
June 20th 2019, 3:18:47 a	0.28	1691
June 20th 2019, 3:19:47 a	0.28	1733
June 20th 2019, 3:20:47 a	0.28	1724
June 20th 2019, 3:21:47 a	0.28	1696
June 20th 2019, 3:22:47 a	0.28	1699
June 20th 2019, 3:23:47 a	0.29	1710
June 20th 2019, 3:24:47 a	0.26	1715
June 20th 2019, 3:25:47 a	0.29	1675
June 20th 2019, 3:26:48 a	0.28	1708
June 20th 2019, 3:27:48 a	0.28	1697
June 20th 2019, 3:28:47 a	0.28	1669
June 20th 2019, 3:29:47 a	0.28	1674
June 20th 2019, 3:30:48 a	0.28	1717
June 20th 2019, 3:31:48 a	0.28	1708
June 20th 2019, 3:32:47 a	0.28	1707
June 20th 2019, 3:33:48 a	0.28	1720
June 20th 2019, 3:34:47 a	0.28	1683
June 20th 2019, 3:35:48 a	0.28	1664
June 20th 2019, 3:36:48 a	0.28	1720
June 20th 2019, 3:37:48 a	0.28	1743
June 20th 2019, 3:38:48 a	0.27	1757
June 20th 2019, 3:39:48 a	0.28	1708
June 20th 2019, 3:40:47 a	0.28	1691
June 20th 2019, 3:41:47 a	0.28	1725
June 20th 2019, 3:42:48 a	0.27	1710
June 20th 2019, 3:43:48 a	0.28	1664
June 20th 2019, 3:44:48 a	0.26	1715
June 20th 2019, 3:45:48 a	0.28	1700
June 20th 2019, 3:46:48 a	0.28	1702
June 20th 2019, 3:47:48 a	0.28	1722
June 20th 2019, 3:48:48 a	0.28	1702
June 20th 2019, 3:49:48 a	0.28	1688
June 20th 2019, 3:50:48 a	0.28	1713
June 20th 2019, 3:51:49 a	0.28	1717
June 20th 2019, 3:52:48 a	0.28	1724
June 20th 2019, 3:53:48 a	0.29	1755
June 20th 2019, 3:54:48 a	0.28	1723
June 20th 2019, 3:55:48 a	0.28	1698
June 20th 2019, 3:56:48 a	0.28	1741
June 20th 2019, 3:57:49 a	0.28	1771
June 20th 2019, 3:58:49 a	0.28	1657
June 20th 2019, 3:59:48 a	0.28	1707
June 20th 2019, 4:00:48 a	0.28	1666
June 20th 2019, 4:01:49 a	0.28	1767
June 20th 2019, 4:02:49 a	0.28	1666
June 20th 2019, 4:03:49 a	0.25	1689
June 20th 2019, 4:04:49 a	0.29	1738
June 20th 2019, 4:05:49 a	0.28	1700
June 20th 2019, 4:06:49 a	0.28	1711
June 20th 2019, 4:07:49 a	0.28	1713
June 20th 2019, 4:08:49 a	0.28	1706
June 20th 2019, 4:09:49 a	0.27	1716
June 20th 2019, 4:10:49 a	0.28	1694
June 20th 2019, 4:11:50 a	0.28	1739
June 20th 2019, 4:12:49 a	0.26	1695
June 20th 2019, 4:13:49 a	0.28	1717
June 20th 2019, 4:14:49 a	0.29	1704
June 20th 2019, 4:15:49 a	0.27	1685
June 20th 2019, 4:16:49 a	0.28	1609
June 20th 2019, 4:17:49 a	0.28	1748
June 20th 2019, 4:18:49 a	0.28	1667
June 20th 2019, 4:19:49 a	0.28	1780
June 20th 2019, 4:20:49 a	0.28	1718
June 20th 2019, 4:21:49 a	0.28	1641
June 20th 2019, 4:22:49 a	0.28	1705
June 20th 2019, 4:23:49 a	0.28	1676
June 20th 2019, 4:24:50 a	0.29	1706
June 20th 2019, 4:25:49 a	0.29	1693
June 20th 2019, 4:26:49 a	0.28	1706
June 20th 2019, 4:27:49 a	0.28	1681
June 20th 2019, 4:28:50 a	0.29	1672
June 20th 2019, 4:29:49 a	0.28	1717
June 20th 2019, 4:30:49 a	0.29	1696
June 20th 2019, 4:31:50 a	0.28	1706
June 20th 2019, 4:32:50 a	0.28	1703
June 20th 2019, 4:33:50 a	0.28	1711
June 20th 2019, 4:34:50 a	0.28	1709
June 20th 2019, 4:35:49 a	0.29	1710
June 20th 2019, 4:36:49 a	0.28	1715
June 20th 2019, 4:37:50 a	0.27	1713
June 20th 2019, 4:38:49 a	0.28	1701
June 20th 2019, 4:39:49 a	0.28	1690
June 20th 2019, 4:40:50 a	0.28	1701
June 20th 2019, 4:41:50 a	0.28	1713
June 20th 2019, 4:42:51 a	0.28	1731
June 20th 2019, 4:43:50 a	0.27	1726
June 20th 2019, 4:44:50 a	0.27	1729
June 20th 2019, 4:45:50 a	0.28	1667
June 20th 2019, 4:46:50 a	0.28	1697
June 20th 2019, 4:47:50 a	0.28	1710
June 20th 2019, 4:48:50 a	0.28	1710
June 20th 2019, 4:49:50 a	0.29	1740
June 20th 2019, 4:50:50 a	0.29	1710
June 20th 2019, 4:51:50 a	0.29	1672
June 20th 2019, 4:52:50 a	0.29	1691
June 20th 2019, 4:53:50 a	0.29	1706
June 20th 2019, 4:54:50 a	0.29	1704
June 20th 2019, 4:55:50 a	0.29	1701
June 20th 2019, 4:56:50 a	0.29	1725
June 20th 2019, 4:57:50 a	0.29	1733
June 20th 2019, 4:58:51 a	0.27	1718
June 20th 2019, 4:59:50 a	0.28	1710
June 20th 2019, 5:00:51 a	0.28	1742
June 20th 2019, 5:01:50 a	0.28	1706
June 20th 2019, 5:02:50 a	0.28	1682
June 20th 2019, 5:03:51 a	0.28	1700
June 20th 2019, 5:04:51 a	0.28	1671
June 20th 2019, 5:05:51 a	0.28	1710
June 20th 2019, 5:06:51 a	0.28	1707
June 20th 2019, 5:07:51 a	0.26	1715
June 20th 2019, 5:08:51 a	0.28	1703
June 20th 2019, 5:09:51 a	0.29	1728
June 20th 2019, 5:10:51 a	0.28	1690
June 20th 2019, 5:11:51 a	0.28	1710
June 20th 2019, 5:12:51 a	0.29	1709
June 20th 2019, 5:13:51 a	0.28	1706
June 20th 2019, 5:14:51 a	0.29	1739
June 20th 2019, 5:15:51 a	0.28	1710
June 20th 2019, 5:16:51 a	0.28	1707
June 20th 2019, 5:17:51 a	0.29	1673
June 20th 2019, 5:18:51 a	0.29	1705
June 20th 2019, 5:19:51 a	0.29	1708
June 20th 2019, 5:20:51 a	0.29	1736
June 20th 2019, 5:21:51 a	0.28	1677
June 20th 2019, 5:22:51 a	0.28	1705
June 20th 2019, 5:23:51 a	0.29	1691
June 20th 2019, 5:24:51 a	0.27	1697
June 20th 2019, 5:25:51 a	0.29	1734
June 20th 2019, 5:26:51 a	0.29	1693
June 20th 2019, 5:27:51 a	0.28	1710
June 20th 2019, 5:28:51 a	0.29	1660
June 20th 2019, 5:29:51 a	0.28	1661
June 20th 2019, 5:30:51 a	0.28	1697
June 20th 2019, 5:31:52 a	0.28	1767
June 20th 2019, 5:32:51 a	0.28	1716
June 20th 2019, 5:33:51 a	0.29	1704
June 20th 2019, 5:34:52 a	0.29	1714
June 20th 2019, 5:35:52 a	0.28	1699
June 20th 2019, 5:36:52 a	0.29	1739
June 20th 2019, 5:37:52 a	0.28	1708
June 20th 2019, 5:38:52 a	0.27	1739
June 20th 2019, 5:39:52 a	0.29	1698
June 20th 2019, 5:40:52 a	0.29	1699
June 20th 2019, 5:41:52 a	0.29	1711
June 20th 2019, 5:42:52 a	0.28	1702
June 20th 2019, 5:43:52 a	0.28	1734
June 20th 2019, 5:44:52 a	0.28	1698
June 20th 2019, 5:45:53 a	0.29	1690
June 20th 2019, 5:46:52 a	0.28	1703
June 20th 2019, 5:47:53 a	0.28	1705
June 20th 2019, 5:48:52 a	0.28	1718
June 20th 2019, 5:49:52 a	0.29	1716
June 20th 2019, 5:50:52 a	0.28	1742
June 20th 2019, 5:51:52 a	0.29	1694
June 20th 2019, 5:52:52 a	0.28	1703
June 20th 2019, 5:53:52 a	0.29	1721
June 20th 2019, 5:54:52 a	0.28	1695
June 20th 2019, 5:55:52 a	0.28	1733
June 20th 2019, 5:56:52 a	0.27	1713
June 20th 2019, 5:57:53 a	0.28	1710
June 20th 2019, 5:58:52 a	0.28	1676
June 20th 2019, 5:59:53 a	0.28	1698

June 20th 2019, 6:00:53 a	0.27	1707
June 20th 2019, 6:01:53 a	0.28	1676
June 20th 2019, 6:02:53 a	0.29	1682
June 20th 2019, 6:03:53 a	0.28	1699
June 20th 2019, 6:04:52 a	0.29	1769
June 20th 2019, 6:05:53 a	0.28	1724
June 20th 2019, 6:06:54 a	0.29	1689
June 20th 2019, 6:07:52 a	0.28	1678
June 20th 2019, 6:08:53 a	0.29	1706
June 20th 2019, 6:09:53 a	0.27	1720
June 20th 2019, 6:10:53 a	0.29	1674
June 20th 2019, 6:11:53 a	0.29	1686
June 20th 2019, 6:12:53 a	0.29	1704
June 20th 2019, 6:13:53 a	0.29	1622
June 20th 2019, 6:14:53 a	0.28	1698
June 20th 2019, 6:15:53 a	0.29	1702
June 20th 2019, 6:16:53 a	0.29	1686
June 20th 2019, 6:17:53 a	0.28	1703
June 20th 2019, 6:18:53 a	0.29	1710
June 20th 2019, 6:19:53 a	0.29	1687
June 20th 2019, 6:20:53 a	0.26	1702
June 20th 2019, 6:21:54 a	0.29	1683
June 20th 2019, 6:22:53 a	0.29	1734
June 20th 2019, 6:23:53 a	0.28	1693
June 20th 2019, 6:24:53 a	0.29	1646
June 20th 2019, 6:25:53 a	0.29	1707
June 20th 2019, 6:26:53 a	0.29	1698
June 20th 2019, 6:27:54 a	0.28	1647
June 20th 2019, 6:28:53 a	0.28	1702
June 20th 2019, 6:29:53 a	0.29	1694
June 20th 2019, 6:30:54 a	0.29	1770
June 20th 2019, 6:31:54 a	0.29	1737
June 20th 2019, 6:32:54 a	0.29	1716
June 20th 2019, 6:33:54 a	0.28	1716
June 20th 2019, 6:34:54 a	0.28	1707
June 20th 2019, 6:35:54 a	0.29	1714
June 20th 2019, 6:36:55 a	0.29	1736
June 20th 2019, 6:37:53 a	0.28	1694
June 20th 2019, 6:38:54 a	0.29	1705
June 20th 2019, 6:39:54 a	0.28	1713
June 20th 2019, 6:43:54 a	0.28	1699
June 20th 2019, 6:44:54 a	0.28	1697
June 20th 2019, 6:46:54 a	0.29	1704
June 20th 2019, 6:47:55 a	0.29	1701
June 20th 2019, 6:50:07 a	0.28	1677
June 20th 2019, 6:50:54 a	0.27	1701
June 20th 2019, 6:51:54 a	0.28	1691
June 20th 2019, 6:52:54 a	0.27	1705
June 20th 2019, 6:53:54 a	0.29	1743
June 20th 2019, 6:54:54 a	0.28	1724
June 20th 2019, 6:55:54 a	0.29	1704
June 20th 2019, 6:56:55 a	0.28	1688
June 20th 2019, 6:57:55 a	0.28	1696
June 20th 2019, 6:58:55 a	0.28	1691
June 20th 2019, 6:59:56 a	0.29	1779
June 20th 2019, 7:00:54 a	0.28	1728
June 20th 2019, 7:01:56 a	0.29	1667
June 20th 2019, 7:02:57 a	0.29	1683
June 20th 2019, 7:03:54 a	0.28	1702
June 20th 2019, 7:04:55 a	0.28	1759
June 20th 2019, 7:05:55 a	0.29	1690
June 20th 2019, 7:06:55 a	0.28	1705
June 20th 2019, 7:07:55 a	0.28	1706
June 20th 2019, 7:08:54 a	0.28	1811
June 20th 2019, 7:09:55 a	0.28	1653
June 20th 2019, 7:10:55 a	0.28	1706
June 20th 2019, 7:11:55 a	0.28	1687
June 20th 2019, 7:12:55 a	0.28	1703
June 20th 2019, 7:13:57 a	0.28	1704
June 20th 2019, 7:14:55 a	0.29	1706
June 20th 2019, 7:15:55 a	0.28	1762
June 20th 2019, 7:16:55 a	0.27	1709
June 20th 2019, 7:17:55 a	0.29	1704
June 20th 2019, 7:18:55 a	0.29	1642
June 20th 2019, 7:19:56 a	0.29	1704
June 20th 2019, 7:20:55 a	0.29	1709
June 20th 2019, 7:21:55 a	0.28	1697
June 20th 2019, 7:22:56 a	0.29	1736
June 20th 2019, 7:23:55 a	0.29	1654
June 20th 2019, 7:24:55 a	0.29	1703
June 20th 2019, 7:25:55 a	0.28	1675
June 20th 2019, 7:26:55 a	0.28	1690
June 20th 2019, 7:27:56 a	0.29	1704
June 20th 2019, 7:28:56 a	0.29	1689
June 20th 2019, 7:29:55 a	0.28	1678
June 20th 2019, 7:30:56 a	0.29	1702
June 20th 2019, 7:31:55 a	0.28	1737
June 20th 2019, 7:33:56 a	0.29	1674
June 20th 2019, 7:34:56 a	0.28	1688
June 20th 2019, 7:36:56 a	0.28	1680
June 20th 2019, 7:37:56 a	0.29	1646
June 20th 2019, 7:38:56 a	0.28	1722
June 20th 2019, 7:39:56 a	0.28	1694
June 20th 2019, 7:40:56 a	0.28	1707
June 20th 2019, 7:41:56 a	0.28	1704
June 20th 2019, 7:42:57 a	0.28	1698
June 20th 2019, 7:43:57 a	0.29	1751
June 20th 2019, 7:44:56 a	0.29	1697
June 20th 2019, 7:45:56 a	0.28	1700
June 20th 2019, 7:46:56 a	0.29	1670
June 20th 2019, 7:47:56 a	0.29	1708
June 20th 2019, 7:48:56 a	0.29	1686
June 20th 2019, 7:49:56 a	0.29	1704
June 20th 2019, 7:50:57 a	0.29	1694
June 20th 2019, 7:51:57 a	0.28	1706
June 20th 2019, 7:52:56 a	0.29	1700
June 20th 2019, 7:53:56 a	0.29	1710
June 20th 2019, 7:54:56 a	0.28	1703
June 20th 2019, 7:55:57 a	0.29	1690
June 20th 2019, 7:56:57 a	0.29	1689
June 20th 2019, 7:57:57 a	0.29	1703
June 20th 2019, 7:58:57 a	0.29	1702
June 20th 2019, 7:59:57 a	0.29	1721
June 20th 2019, 8:00:57 a	0.28	1694
June 20th 2019, 8:01:57 a	0.3	1775
